SNo,Name,ItemId,ItemName,Quantity,Rate,Total,CostCenterId,Date
387,Restaurant1,9,Soft Drinks-Coke-250ml,5,100,500,2,2018-09-22
388,Restaurant1,2,Cafe Latte,1,150,150,3,2018-09-23
389,Restaurant1,3,Chicken Mo:Mo,15,300,4500,1,2018-09-23
390,Restaurant1,4,French Fries,5,215,1075,1,2018-09-23
391,Restaurant1,5,Mineral Water,19,80,1520,2,2018-09-23
392,Restaurant1,7,Mustange Aloo,7,215,1505,1,2018-09-23
393,Restaurant1,9,Soft Drinks-Coke-250ml,4,100,400,2,2018-09-23
394,Restaurant1,10,Tuborg,2,450,900,2,2018-09-23
395,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2018-09-24
396,Restaurant1,4,French Fries,1,215,215,1,2018-09-24
397,Restaurant1,5,Mineral Water,5,80,400,2,2018-09-24
398,Restaurant1,7,Mustange Aloo,1,215,215,1,2018-09-24
399,Restaurant1,9,Soft Drinks-Coke-250ml,1,100,100,2,2018-09-24
400,Restaurant1,10,Tuborg,8,450,3600,2,2018-09-24
401,Restaurant1,3,Chicken Mo:Mo,4,300,1200,1,2018-09-25
402,Restaurant1,4,French Fries,1,215,215,1,2018-09-25
403,Restaurant1,5,Mineral Water,7,80,560,2,2018-09-25
404,Restaurant1,7,Mustange Aloo,1,215,215,1,2018-09-25
405,Restaurant1,2,Cafe Latte,1,150,150,3,2018-09-26
406,Restaurant1,3,Chicken Mo:Mo,1,300,300,1,2018-09-26
407,Restaurant1,4,French Fries,1,215,215,1,2018-09-26
408,Restaurant1,5,Mineral Water,1,80,80,2,2018-09-26
409,Restaurant1,9,Soft Drinks-Coke-250ml,1,100,100,2,2018-09-26
410,Restaurant1,10,Tuborg,7,450,3150,2,2018-09-26
411,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2018-09-27
412,Restaurant1,4,French Fries,6,215,1290,1,2018-09-27
413,Restaurant1,5,Mineral Water,6,80,480,2,2018-09-27
414,Restaurant1,6,Mineral Water (P),11,60,660,2,2018-09-27
415,Restaurant1,7,Mustange Aloo,8,215,1720,1,2018-09-27
416,Restaurant1,9,Soft Drinks-Coke-250ml,2,100,200,2,2018-09-27
417,Restaurant1,10,Tuborg,2,450,900,2,2018-09-27
418,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2018-09-28
419,Restaurant1,4,French Fries,4,215,860,1,2018-09-28
420,Restaurant1,5,Mineral Water,21,80,1680,2,2018-09-28
421,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-09-28
422,Restaurant1,9,Soft Drinks-Coke-250ml,4,100,400,2,2018-09-28
423,Restaurant1,10,Tuborg,10,450,4500,2,2018-09-28
424,Restaurant1,2,Cafe Latte,2,150,300,3,2018-09-29
425,Restaurant1,3,Chicken Mo:Mo,13,300,3900,1,2018-09-29
426,Restaurant1,4,French Fries,6,215,1290,1,2018-09-29
427,Restaurant1,5,Mineral Water,13,80,1040,2,2018-09-29
428,Restaurant1,7,Mustange Aloo,6,215,1290,1,2018-09-29
429,Restaurant1,9,Soft Drinks-Coke-250ml,1,100,100,2,2018-09-29
430,Restaurant1,10,Tuborg,1,450,450,2,2018-09-29
431,Restaurant1,3,Chicken Mo:Mo,1,300,300,1,2018-09-30
432,Restaurant1,5,Mineral Water,5,80,400,2,2018-09-30
433,Restaurant1,7,Mustange Aloo,1,215,215,1,2018-09-30
434,Restaurant1,9,Soft Drinks-Coke-250ml,2,100,200,2,2018-09-30
435,Restaurant1,10,Tuborg,2,450,900,2,2018-09-30
436,Restaurant1,5,Mineral Water,14,80,1120,2,2018-10-01
437,Restaurant1,6,Mineral Water (P),6,60,360,2,2018-10-01
438,Restaurant1,7,Mustange Aloo,6,215,1290,1,2018-10-01
439,Restaurant1,8,NCell Combo,572,120,68640,3,2018-10-01
440,Restaurant1,9,Soft Drinks-Coke-250ml,7,100,700,2,2018-10-01
441,Restaurant1,10,Tuborg,11,450,4950,2,2018-10-01
442,Restaurant1,2,Cafe Latte,3,150,450,3,2018-10-02
443,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2018-10-02
444,Restaurant1,4,French Fries,1,215,215,1,2018-10-02
445,Restaurant1,5,Mineral Water,3,80,240,2,2018-10-02
446,Restaurant1,7,Mustange Aloo,2,215,430,1,2018-10-02
447,Restaurant1,9,Soft Drinks-Coke-250ml,3,100,300,2,2018-10-02
448,Restaurant1,2,Cafe Latte,1,150,150,3,2018-10-03
449,Restaurant1,3,Chicken Mo:Mo,12,300,3600,1,2018-10-03
450,Restaurant1,4,French Fries,5,215,1075,1,2018-10-03
451,Restaurant1,5,Mineral Water,12,80,960,2,2018-10-03
452,Restaurant1,7,Mustange Aloo,8,215,1720,1,2018-10-03
453,Restaurant1,9,Soft Drinks-Coke-250ml,3,100,300,2,2018-10-03
454,Restaurant1,10,Tuborg,3,450,1350,2,2018-10-03
455,Restaurant1,2,Cafe Latte,2,150,300,3,2018-10-04
456,Restaurant1,3,Chicken Mo:Mo,2,300,600,1,2018-10-04
457,Restaurant1,5,Mineral Water,3,80,240,2,2018-10-04
458,Restaurant1,6,Mineral Water (P),4,60,240,2,2018-10-04
459,Restaurant1,7,Mustange Aloo,2,215,430,1,2018-10-04
460,Restaurant1,2,Cafe Latte,2,150,300,3,2018-10-05
461,Restaurant1,3,Chicken Mo:Mo,10,300,3000,1,2018-10-05
462,Restaurant1,4,French Fries,2,215,430,1,2018-10-05
463,Restaurant1,5,Mineral Water,16,80,1280,2,2018-10-05
464,Restaurant1,7,Mustange Aloo,16,215,3440,1,2018-10-05
465,Restaurant1,10,Tuborg,18,450,8100,2,2018-10-05
466,Restaurant1,2,Cafe Latte,6,150,900,3,2018-10-06
467,Restaurant1,3,Chicken Mo:Mo,13,300,3900,1,2018-10-06
468,Restaurant1,4,French Fries,9,215,1935,1,2018-10-06
469,Restaurant1,5,Mineral Water,25,80,2000,2,2018-10-06
470,Restaurant1,7,Mustange Aloo,9,215,1935,1,2018-10-06
471,Restaurant1,9,Soft Drinks-Coke-250ml,16,100,1600,2,2018-10-06
472,Restaurant1,10,Tuborg,6,450,2700,2,2018-10-06
473,Restaurant1,2,Cafe Latte,4,150,600,3,2018-10-07
474,Restaurant1,3,Chicken Mo:Mo,9,300,2700,1,2018-10-07
475,Restaurant1,4,French Fries,1,215,215,1,2018-10-07
476,Restaurant1,5,Mineral Water,9,80,720,2,2018-10-07
477,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-10-07
478,Restaurant1,9,Soft Drinks-Coke-250ml,3,100,300,2,2018-10-07
479,Restaurant1,10,Tuborg,2,450,900,2,2018-10-07
480,Restaurant1,2,Cafe Latte,4,150,600,3,2018-10-08
481,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2018-10-08
482,Restaurant1,4,French Fries,2,215,430,1,2018-10-08
483,Restaurant1,5,Mineral Water,6,80,480,2,2018-10-08
484,Restaurant1,7,Mustange Aloo,7,215,1505,1,2018-10-08
485,Restaurant1,10,Tuborg,3,450,1350,2,2018-10-08
486,Restaurant1,2,Cafe Latte,2,150,300,3,2018-10-09
487,Restaurant1,3,Chicken Mo:Mo,16,300,4800,1,2018-10-09
488,Restaurant1,4,French Fries,4,215,860,1,2018-10-09
489,Restaurant1,5,Mineral Water,20,80,1600,2,2018-10-09
490,Restaurant1,7,Mustange Aloo,4,215,860,1,2018-10-09
491,Restaurant1,9,Soft Drinks-Coke-250ml,9,100,900,2,2018-10-09
492,Restaurant1,10,Tuborg,3,450,1350,2,2018-10-09
493,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2018-10-10
494,Restaurant1,4,French Fries,1,215,215,1,2018-10-10
495,Restaurant1,5,Mineral Water,8,80,640,2,2018-10-10
496,Restaurant1,7,Mustange Aloo,4,215,860,1,2018-10-10
497,Restaurant1,9,Soft Drinks-Coke-250ml,2,100,200,2,2018-10-10
498,Restaurant1,10,Tuborg,27,450,12150,2,2018-10-10
499,Restaurant1,2,Cafe Latte,1,150,150,3,2018-10-11
500,Restaurant1,3,Chicken Mo:Mo,1,300,300,1,2018-10-11
501,Restaurant1,5,Mineral Water,3,80,240,2,2018-10-11
502,Restaurant1,6,Mineral Water (P),12,60,720,2,2018-10-11
503,Restaurant1,9,Soft Drinks-Coke-250ml,3,100,300,2,2018-10-11
504,Restaurant1,2,Cafe Latte,1,150,150,3,2018-10-12
505,Restaurant1,3,Chicken Mo:Mo,13,300,3900,1,2018-10-12
506,Restaurant1,3,Chicken Mo:Mo,33,1200,39600,3,2018-10-12
507,Restaurant1,4,French Fries,8,215,1720,1,2018-10-12
508,Restaurant1,5,Mineral Water,13,80,1040,2,2018-10-12
509,Restaurant1,7,Mustange Aloo,7,215,1505,1,2018-10-12
510,Restaurant1,9,Soft Drinks-Coke-250ml,2,100,200,2,2018-10-12
511,Restaurant1,10,Tuborg,1,450,450,2,2018-10-12
512,Restaurant1,2,Cafe Latte,9,150,1350,3,2018-10-13
513,Restaurant1,3,Chicken Mo:Mo,13,300,3900,1,2018-10-13
514,Restaurant1,4,French Fries,8,215,1720,1,2018-10-13
515,Restaurant1,5,Mineral Water,14,80,1120,2,2018-10-13
516,Restaurant1,6,Mineral Water (P),3,60,180,2,2018-10-13
517,Restaurant1,7,Mustange Aloo,15,215,3225,1,2018-10-13
518,Restaurant1,9,Soft Drinks-Coke-250ml,9,100,900,2,2018-10-13
519,Restaurant1,10,Tuborg,1,450,450,2,2018-10-13
520,Restaurant1,2,Cafe Latte,3,150,450,3,2018-10-14
521,Restaurant1,3,Chicken Mo:Mo,2,300,600,1,2018-10-14
522,Restaurant1,5,Mineral Water,4,80,320,2,2018-10-14
523,Restaurant1,7,Mustange Aloo,6,215,1290,1,2018-10-14
524,Restaurant1,10,Tuborg,4,450,1800,2,2018-10-14
525,Restaurant1,2,Cafe Latte,2,150,300,3,2018-10-15
526,Restaurant1,5,Mineral Water,4,80,320,2,2018-10-15
527,Restaurant1,6,Mineral Water (P),24,60,1440,2,2018-10-15
528,Restaurant1,8,NCell Combo,575,120,69000,3,2018-10-15
529,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2018-10-22
530,Restaurant1,5,Mineral Water,4,80,320,2,2018-10-22
531,Restaurant1,9,Soft Drinks-Coke-250ml,5,100,500,2,2018-10-22
532,Restaurant1,10,Tuborg,2,450,900,2,2018-10-22
533,Restaurant1,2,Cafe Latte,2,150,300,3,2018-10-23
534,Restaurant1,3,Chicken Mo:Mo,6,300,1800,1,2018-10-23
535,Restaurant1,4,French Fries,1,215,215,1,2018-10-23
536,Restaurant1,5,Mineral Water,6,80,480,2,2018-10-23
537,Restaurant1,7,Mustange Aloo,4,215,860,1,2018-10-23
538,Restaurant1,9,Soft Drinks-Coke-250ml,1,100,100,2,2018-10-23
539,Restaurant1,2,Cafe Latte,7,150,1050,3,2018-10-24
540,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2018-10-24
541,Restaurant1,4,French Fries,2,215,430,1,2018-10-24
542,Restaurant1,5,Mineral Water,3,80,240,2,2018-10-24
543,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-10-24
544,Restaurant1,9,Soft Drinks-Coke-250ml,1,100,100,2,2018-10-24
545,Restaurant1,2,Cafe Latte,4,150,600,3,2018-10-25
546,Restaurant1,3,Chicken Mo:Mo,14,300,4200,1,2018-10-25
547,Restaurant1,4,French Fries,5,215,1075,1,2018-10-25
548,Restaurant1,5,Mineral Water,3,80,240,2,2018-10-25
549,Restaurant1,6,Mineral Water (P),3,60,180,2,2018-10-25
550,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-10-25
551,Restaurant1,9,Soft Drinks-Coke-250ml,8,100,800,2,2018-10-25
552,Restaurant1,10,Tuborg,2,450,900,2,2018-10-25
553,Restaurant1,2,Cafe Latte,5,150,750,3,2018-10-26
554,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2018-10-26
555,Restaurant1,4,French Fries,4,215,860,1,2018-10-26
556,Restaurant1,5,Mineral Water,13,80,1040,2,2018-10-26
557,Restaurant1,7,Mustange Aloo,4,215,860,1,2018-10-26
558,Restaurant1,9,Soft Drinks-Coke-250ml,1,100,100,2,2018-10-26
559,Restaurant1,10,Tuborg,4,450,1800,2,2018-10-26
560,Restaurant1,2,Cafe Latte,6,150,900,3,2018-10-27
561,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2018-10-27
562,Restaurant1,4,French Fries,5,215,1075,1,2018-10-27
563,Restaurant1,5,Mineral Water,1,80,80,2,2018-10-27
564,Restaurant1,10,Tuborg,4,450,1800,2,2018-10-27
565,Restaurant1,2,Cafe Latte,7,150,1050,3,2018-10-28
566,Restaurant1,3,Chicken Mo:Mo,4,300,1200,1,2018-10-28
567,Restaurant1,4,French Fries,3,215,645,1,2018-10-28
568,Restaurant1,5,Mineral Water,6,80,480,2,2018-10-28
569,Restaurant1,9,Soft Drinks-Coke-250ml,1,100,100,2,2018-10-28
570,Restaurant1,10,Tuborg,1,450,450,2,2018-10-28
571,Restaurant1,2,Cafe Latte,1,150,150,3,2018-10-29
572,Restaurant1,3,Chicken Mo:Mo,2,300,600,1,2018-10-29
573,Restaurant1,2,Cafe Latte,5,150,750,3,2018-10-30
574,Restaurant1,3,Chicken Mo:Mo,8,300,2400,1,2018-10-30
575,Restaurant1,4,French Fries,1,215,215,1,2018-10-30
576,Restaurant1,5,Mineral Water,10,80,800,2,2018-10-30
577,Restaurant1,7,Mustange Aloo,4,215,860,1,2018-10-30
578,Restaurant1,9,Soft Drinks-Coke-250ml,1,100,100,2,2018-10-30
579,Restaurant1,10,Tuborg,2,450,900,2,2018-10-30
580,Restaurant1,2,Cafe Latte,3,150,450,3,2018-10-31
581,Restaurant1,3,Chicken Mo:Mo,13,300,3900,1,2018-10-31
582,Restaurant1,4,French Fries,1,215,215,1,2018-10-31
583,Restaurant1,5,Mineral Water,8,80,640,2,2018-10-31
584,Restaurant1,7,Mustange Aloo,5,215,1075,1,2018-10-31
585,Restaurant1,9,Soft Drinks-Coke-250ml,16,100,1600,2,2018-10-31
586,Restaurant1,10,Tuborg,2,450,900,2,2018-10-31
587,Restaurant1,2,Cafe Latte,3,150,450,3,2018-11-01
588,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2018-11-01
589,Restaurant1,4,French Fries,4,215,860,1,2018-11-01
590,Restaurant1,5,Mineral Water,6,80,480,2,2018-11-01
591,Restaurant1,6,Mineral Water (P),14,60,840,2,2018-11-01
592,Restaurant1,7,Mustange Aloo,2,215,430,1,2018-11-01
593,Restaurant1,8,NCell Combo,607,120,72840,3,2018-11-01
594,Restaurant1,9,Soft Drinks-Coke-250ml,7,100,700,2,2018-11-01
595,Restaurant1,10,Tuborg,4,450,1800,2,2018-11-01
596,Restaurant1,2,Cafe Latte,11,150,1650,3,2018-11-02
597,Restaurant1,3,Chicken Mo:Mo,23,300,6900,1,2018-11-02
598,Restaurant1,4,French Fries,5,215,1075,1,2018-11-02
599,Restaurant1,5,Mineral Water,18,80,1440,2,2018-11-02
600,Restaurant1,7,Mustange Aloo,12,215,2580,1,2018-11-02
601,Restaurant1,9,Soft Drinks-Coke-250ml,15,100,1500,2,2018-11-02
602,Restaurant1,10,Tuborg,12,450,5400,2,2018-11-02
603,Restaurant1,2,Cafe Latte,2,150,300,3,2018-11-03
604,Restaurant1,3,Chicken Mo:Mo,23,300,6900,1,2018-11-03
605,Restaurant1,4,French Fries,27,215,5805,1,2018-11-03
606,Restaurant1,5,Mineral Water,17,80,1360,2,2018-11-03
607,Restaurant1,7,Mustange Aloo,9,215,1935,1,2018-11-03
608,Restaurant1,9,Soft Drinks-Coke-250ml,7,100,700,2,2018-11-03
609,Restaurant1,2,Cafe Latte,6,150,900,3,2018-11-04
610,Restaurant1,3,Chicken Mo:Mo,19,300,5700,1,2018-11-04
611,Restaurant1,4,French Fries,5,215,1075,1,2018-11-04
612,Restaurant1,5,Mineral Water,6,80,480,2,2018-11-04
613,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-11-04
614,Restaurant1,9,Soft Drinks-Coke-250ml,1,100,100,2,2018-11-04
615,Restaurant1,2,Cafe Latte,3,150,450,3,2018-11-05
616,Restaurant1,3,Chicken Mo:Mo,8,300,2400,1,2018-11-05
617,Restaurant1,4,French Fries,4,215,860,1,2018-11-05
618,Restaurant1,5,Mineral Water,12,80,960,2,2018-11-05
619,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-11-05
620,Restaurant1,9,Soft Drinks-Coke-250ml,5,100,500,2,2018-11-05
621,Restaurant1,10,Tuborg,1,450,450,2,2018-11-05
622,Restaurant1,2,Cafe Latte,3,150,450,3,2018-11-06
623,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2018-11-06
624,Restaurant1,4,French Fries,3,215,645,1,2018-11-06
625,Restaurant1,5,Mineral Water,7,80,560,2,2018-11-06
626,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-11-06
627,Restaurant1,9,Soft Drinks-Coke-250ml,2,100,200,2,2018-11-06
628,Restaurant1,10,Tuborg,5,450,2250,2,2018-11-06
629,Restaurant1,2,Cafe Latte,8,150,1200,3,2018-11-10
630,Restaurant1,3,Chicken Mo:Mo,19,300,5700,1,2018-11-10
631,Restaurant1,4,French Fries,5,215,1075,1,2018-11-10
632,Restaurant1,5,Mineral Water,3,80,240,2,2018-11-10
633,Restaurant1,7,Mustange Aloo,4,215,860,1,2018-11-10
634,Restaurant1,9,Soft Drinks-Coke-250ml,6,100,600,2,2018-11-10
635,Restaurant1,10,Tuborg,2,450,900,2,2018-11-10
636,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2018-11-11
637,Restaurant1,4,French Fries,2,215,430,1,2018-11-11
638,Restaurant1,5,Mineral Water,1,80,80,2,2018-11-11
639,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-11-11
640,Restaurant1,9,Soft Drinks-Coke-250ml,4,100,400,2,2018-11-11
641,Restaurant1,2,Cafe Latte,5,150,750,3,2018-11-12
642,Restaurant1,3,Chicken Mo:Mo,1,300,300,1,2018-11-12
643,Restaurant1,4,French Fries,5,215,1075,1,2018-11-12
644,Restaurant1,5,Mineral Water,10,80,800,2,2018-11-12
645,Restaurant1,7,Mustange Aloo,5,215,1075,1,2018-11-12
646,Restaurant1,9,Soft Drinks-Coke-250ml,4,100,400,2,2018-11-12
647,Restaurant1,2,Cafe Latte,5,150,750,3,2018-11-13
648,Restaurant1,3,Chicken Mo:Mo,14,300,4200,1,2018-11-13
649,Restaurant1,5,Mineral Water,11,80,880,2,2018-11-13
650,Restaurant1,7,Mustange Aloo,7,215,1505,1,2018-11-13
651,Restaurant1,9,Soft Drinks-Coke-250ml,5,100,500,2,2018-11-13
652,Restaurant1,10,Tuborg,21,450,9450,2,2018-11-13
653,Restaurant1,2,Cafe Latte,4,150,600,3,2018-11-14
654,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2018-11-14
655,Restaurant1,4,French Fries,2,215,430,1,2018-11-14
656,Restaurant1,5,Mineral Water,8,80,640,2,2018-11-14
657,Restaurant1,7,Mustange Aloo,4,215,860,1,2018-11-14
658,Restaurant1,9,Soft Drinks-Coke-250ml,2,100,200,2,2018-11-14
659,Restaurant1,3,Chicken Mo:Mo,2,300,600,1,2018-11-15
660,Restaurant1,5,Mineral Water,3,80,240,2,2018-11-15
661,Restaurant1,6,Mineral Water (P),12,60,720,2,2018-11-15
662,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-11-15
663,Restaurant1,9,Soft Drinks-Coke-250ml,3,100,300,2,2018-11-15
664,Restaurant1,10,Tuborg,1,450,450,2,2018-11-15
665,Restaurant1,2,Cafe Latte,5,150,750,3,2018-11-16
666,Restaurant1,3,Chicken Mo:Mo,17,300,5100,1,2018-11-16
667,Restaurant1,4,French Fries,1,215,215,1,2018-11-16
668,Restaurant1,5,Mineral Water,11,80,880,2,2018-11-16
669,Restaurant1,6,Mineral Water (P),48,60,2880,2,2018-11-16
670,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-11-16
671,Restaurant1,8,NCell Combo,899,120,107880,3,2018-11-16
672,Restaurant1,10,Tuborg,2,450,900,2,2018-11-16
673,Restaurant1,2,Cafe Latte,5,150,750,3,2018-11-17
674,Restaurant1,3,Chicken Mo:Mo,24,300,7200,1,2018-11-17
675,Restaurant1,4,French Fries,14,215,3010,1,2018-11-17
676,Restaurant1,5,Mineral Water,29,80,2320,2,2018-11-17
677,Restaurant1,7,Mustange Aloo,10,215,2150,1,2018-11-17
678,Restaurant1,9,Soft Drinks-Coke-250ml,1,125,125,2,2018-11-17
679,Restaurant1,2,Cafe Latte,7,150,1050,3,2018-11-18
680,Restaurant1,3,Chicken Mo:Mo,18,300,5400,1,2018-11-18
681,Restaurant1,5,Mineral Water,7,80,560,2,2018-11-18
682,Restaurant1,7,Mustange Aloo,17,215,3655,1,2018-11-18
683,Restaurant1,9,Soft Drinks-Coke-250ml,1,125,125,2,2018-11-18
684,Restaurant1,3,Chicken Mo:Mo,3,300,900,1,2018-11-20
685,Restaurant1,7,Mustange Aloo,4,215,860,1,2018-11-20
686,Restaurant1,2,Cafe Latte,5,150,750,3,2018-11-21
687,Restaurant1,3,Chicken Mo:Mo,9,300,2700,1,2018-11-21
688,Restaurant1,4,French Fries,4,215,860,1,2018-11-21
689,Restaurant1,5,Mineral Water,8,80,640,2,2018-11-21
690,Restaurant1,7,Mustange Aloo,5,215,1075,1,2018-11-21
691,Restaurant1,2,Cafe Latte,2,150,300,3,2018-11-22
692,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2018-11-22
693,Restaurant1,4,French Fries,1,215,215,1,2018-11-22
694,Restaurant1,5,Mineral Water,6,80,480,2,2018-11-22
695,Restaurant1,6,Mineral Water (P),4,60,240,2,2018-11-22
696,Restaurant1,7,Mustange Aloo,4,215,860,1,2018-11-22
697,Restaurant1,9,Soft Drinks-Coke-250ml,7,125,875,2,2018-11-22
698,Restaurant1,10,Tuborg,2,525,1050,2,2018-11-22
699,Restaurant1,2,Cafe Latte,5,150,750,3,2018-11-23
700,Restaurant1,3,Chicken Mo:Mo,20,300,6000,1,2018-11-23
701,Restaurant1,4,French Fries,30,215,6450,1,2018-11-23
702,Restaurant1,5,Mineral Water,19,80,1520,2,2018-11-23
703,Restaurant1,7,Mustange Aloo,9,215,1935,1,2018-11-23
704,Restaurant1,9,Soft Drinks-Coke-250ml,21,125,2625,2,2018-11-23
705,Restaurant1,10,Tuborg,5,525,2625,2,2018-11-23
706,Restaurant1,2,Cafe Latte,6,150,900,3,2018-11-24
707,Restaurant1,3,Chicken Mo:Mo,9,300,2700,1,2018-11-24
708,Restaurant1,4,French Fries,6,215,1290,1,2018-11-24
709,Restaurant1,5,Mineral Water,3,80,240,2,2018-11-24
710,Restaurant1,7,Mustange Aloo,4,215,860,1,2018-11-24
711,Restaurant1,9,Soft Drinks-Coke-250ml,4,125,500,2,2018-11-24
712,Restaurant1,10,Tuborg,21,525,11025,2,2018-11-24
713,Restaurant1,2,Cafe Latte,4,150,600,3,2018-11-25
714,Restaurant1,3,Chicken Mo:Mo,18,300,5400,1,2018-11-25
715,Restaurant1,4,French Fries,8,215,1720,1,2018-11-25
716,Restaurant1,5,Mineral Water,19,80,1520,2,2018-11-25
717,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-11-25
718,Restaurant1,9,Soft Drinks-Coke-250ml,7,125,875,2,2018-11-25
719,Restaurant1,10,Tuborg,1,525,525,2,2018-11-25
720,Restaurant1,2,Cafe Latte,5,150,750,3,2018-11-26
721,Restaurant1,3,Chicken Mo:Mo,1,300,300,1,2018-11-26
722,Restaurant1,7,Mustange Aloo,1,215,215,1,2018-11-26
723,Restaurant1,9,Soft Drinks-Coke-250ml,6,125,750,2,2018-11-26
724,Restaurant1,2,Cafe Latte,9,150,1350,3,2018-11-27
725,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2018-11-27
726,Restaurant1,4,French Fries,2,215,430,1,2018-11-27
727,Restaurant1,5,Mineral Water,4,80,320,2,2018-11-27
728,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-11-27
729,Restaurant1,10,Tuborg,1,525,525,2,2018-11-27
730,Restaurant1,2,Cafe Latte,2,150,300,3,2018-11-28
731,Restaurant1,3,Chicken Mo:Mo,2,300,600,1,2018-11-28
732,Restaurant1,4,French Fries,2,215,430,1,2018-11-28
733,Restaurant1,5,Mineral Water,4,80,320,2,2018-11-28
734,Restaurant1,7,Mustange Aloo,1,215,215,1,2018-11-28
735,Restaurant1,2,Cafe Latte,6,150,900,3,2018-11-29
736,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2018-11-29
737,Restaurant1,5,Mineral Water,5,80,400,2,2018-11-29
738,Restaurant1,6,Mineral Water (P),3,60,180,2,2018-11-29
739,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-11-29
740,Restaurant1,2,Cafe Latte,9,150,1350,3,2018-12-01
741,Restaurant1,3,Chicken Mo:Mo,9,300,2700,1,2018-12-01
742,Restaurant1,4,French Fries,6,215,1290,1,2018-12-01
743,Restaurant1,5,Mineral Water,12,80,960,2,2018-12-01
744,Restaurant1,6,Mineral Water (P),2,60,120,2,2018-12-01
745,Restaurant1,7,Mustange Aloo,2,215,430,1,2018-12-01
746,Restaurant1,8,NCell Combo,608,120,72960,3,2018-12-01
747,Restaurant1,9,Soft Drinks-Coke-250ml,8,125,1000,2,2018-12-01
748,Restaurant1,10,Tuborg,2,525,1050,2,2018-12-01
749,Restaurant1,2,Cafe Latte,13,150,1950,3,2018-12-02
750,Restaurant1,4,French Fries,8,215,1720,1,2018-12-02
751,Restaurant1,5,Mineral Water,19,80,1520,2,2018-12-02
752,Restaurant1,7,Mustange Aloo,2,215,430,1,2018-12-02
753,Restaurant1,9,Soft Drinks-Coke-250ml,2,125,250,2,2018-12-02
754,Restaurant1,2,Cafe Latte,6,150,900,3,2018-12-03
755,Restaurant1,3,Chicken Mo:Mo,7,300,2100,1,2018-12-03
756,Restaurant1,4,French Fries,3,215,645,1,2018-12-03
757,Restaurant1,5,Mineral Water,4,80,320,2,2018-12-03
758,Restaurant1,7,Mustange Aloo,7,215,1505,1,2018-12-03
759,Restaurant1,2,Cafe Latte,4,150,600,3,2018-12-04
760,Restaurant1,3,Chicken Mo:Mo,16,300,4800,1,2018-12-04
761,Restaurant1,4,French Fries,1,215,215,1,2018-12-04
762,Restaurant1,5,Mineral Water,21,80,1680,2,2018-12-04
763,Restaurant1,7,Mustange Aloo,17,215,3655,1,2018-12-04
764,Restaurant1,9,Soft Drinks-Coke-250ml,1,125,125,2,2018-12-04
765,Restaurant1,10,Tuborg,2,525,1050,2,2018-12-04
766,Restaurant1,2,Cafe Latte,6,150,900,3,2018-12-05
767,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2018-12-05
768,Restaurant1,4,French Fries,1,215,215,1,2018-12-05
769,Restaurant1,5,Mineral Water,1,80,80,2,2018-12-05
770,Restaurant1,7,Mustange Aloo,1,215,215,1,2018-12-05
771,Restaurant1,9,Soft Drinks-Coke-250ml,1,125,125,2,2018-12-05
772,Restaurant1,3,Chicken Mo:Mo,5,300,1500,1,2018-12-06
773,Restaurant1,4,French Fries,2,215,430,1,2018-12-06
774,Restaurant1,5,Mineral Water,4,80,320,2,2018-12-06
775,Restaurant1,6,Mineral Water (P),4,60,240,2,2018-12-06
776,Restaurant1,7,Mustange Aloo,3,215,645,1,2018-12-06
777,Restaurant1,9,Soft Drinks-Coke-250ml,2,125,250,2,2018-12-06
778,Restaurant1,2,Cafe Latte,2,150,300,3,2018-12-07
779,Restaurant1,3,Chicken Mo:Mo,10,300,3000,1,2018-12-07
